sample,wavelength,reflectance
HDPE film,2162.8,0.88126
PVC,2162.8,0.098931473
HDPE bottle,2162.8,0.45489364
Saponite,2163.5,0.4590529
Hectorite,2163.5,0.42457744
Sepiolite,2163.5,0.44708526
Magnesite,2163.5,0.5621452
Vermiculite,2163.5,0.83949894
Maple Leaf,2163.5,0.23547715
"Oak leaf, scenesced",2163.5,0.30572706
"Oak leaf, one year old",2163.5,0.20950045
"Oak leaf, new growth",2163.5,0.20291631
Polysterene,2163.5,0.2197967
HDPE film,2163.5,0.8802167
PVC,2163.5,0.09880694
HDPE bottle,2163.5,0.46918225
Saponite,2164.2,0.45873606
Hectorite,2164.2,0.42420167
Sepiolite,2164.2,0.44663066
Magnesite,2164.2,0.56165624
Vermiculite,2164.2,0.84042734
Maple Leaf,2164.2,0.2357499
"Oak leaf, scenesced",2164.2,0.3060226
"Oak leaf, one year old",2164.2,0.20964713
"Oak leaf, new growth",2164.2,0.2030094
Polysterene,2164.2,0.21945007
HDPE film,2164.2,0.8789793
PVC,2164.2,0.09867175
HDPE bottle,2164.2,0.4817192
Saponite,2164.9,0.45839712
Hectorite,2164.9,0.42381418
Sepiolite,2164.9,0.44621763
Magnesite,2164.9,0.5611475
Vermiculite,2164.9,0.8416159
Maple Leaf,2164.9,0.23599777
"Oak leaf, scenesced",2164.9,0.30632555
"Oak leaf, one year old",2164.9,0.20975783
"Oak leaf, new growth",2164.9,0.20313586
Polysterene,2164.9,0.21908436
HDPE film,2164.9,0.8773491
PVC,2164.9,0.09853331
HDPE bottle,2164.9,0.49204307
Saponite,2165.6,0.45804697
Hectorite,2165.6,0.42341727
Sepiolite,2165.6,0.44584742
Magnesite,2165.6,0.56063527
Vermiculite,2165.6,0.84271926
Maple Leaf,2165.6,0.23623161
"Oak leaf, scenesced",2165.6,0.3065866
"Oak leaf, one year old",2165.6,0.20986378
"Oak leaf, new growth",2165.6,0.20332518
Polysterene,2165.6,0.21876786
HDPE film,2165.6,0.87551775
PVC,2165.6,0.098399645
HDPE bottle,2165.6,0.5001015
Saponite,2166.3,0.45773682
Hectorite,2166.3,0.4229982
Sepiolite,2166.3,0.4455234
Magnesite,2166.3,0.56011534
Vermiculite,2166.3,0.84345114
Maple Leaf,2166.3,0.23648317
"Oak leaf, scenesced",2166.3,0.30678865
"Oak leaf, one year old",2166.3,0.21000735
"Oak leaf, new growth",2166.3,0.20358019
Polysterene,2166.3,0.21849117
HDPE film,2166.3,0.8735481
PVC,2166.3,0.098268616
HDPE bottle,2166.3,0.5060063
Saponite,2167,0.4574389
Hectorite,2167,0.42257738
Sepiolite,2167,0.44518685
Magnesite,2167,0.5595014
Vermiculite,2167,0.843608
Maple Leaf,2167,0.2367263
"Oak leaf, scenesced",2167,0.306925
"Oak leaf, one year old",2167,0.21021983
"Oak leaf, new growth",2167,0.20384152
Polysterene,2167,0.21825166
HDPE film,2167,0.8719088
PVC,2167,0.09814846
HDPE bottle,2167,0.5103739
Saponite,2167.7,0.45710298
Hectorite,2167.7,0.422205
Sepiolite,2167.7,0.44479516
Magnesite,2167.7,0.55876
Vermiculite,2167.7,0.84320694
Maple Leaf,2167.7,0.23697852
"Oak leaf, scenesced",2167.7,0.30704573
"Oak leaf, one year old",2167.7,0.21049659
"Oak leaf, new growth",2167.7,0.20409979
Polysterene,2167.7,0.21804085
HDPE film,2167.7,0.8705291
PVC,2167.7,0.098041034
HDPE bottle,2167.7,0.5135385
Saponite,2168.4,0.45668057
Hectorite,2168.4,0.42190662
Sepiolite,2168.4,0.44435206
Magnesite,2168.4,0.5579251
Vermiculite,2168.4,0.8423992
Maple Leaf,2168.4,0.23723389
"Oak leaf, scenesced",2168.4,0.30716968
"Oak leaf, one year old",2168.4,0.21077558
"Oak leaf, new growth",2168.4,0.20425254
Polysterene,2168.4,0.21786058
HDPE film,2168.4,0.8694117
PVC,2168.4,0.097944754
HDPE bottle,2168.4,0.51571817
Saponite,2169.1,0.4561931
Hectorite,2169.1,0.42167556
Sepiolite,2169.1,0.44388074
Magnesite,2169.1,0.5570394
Vermiculite,2169.1,0.8412855
Maple Leaf,2169.1,0.23750554
"Oak leaf, scenesced",2169.1,0.30735496
"Oak leaf, one year old",2169.1,0.21102095
"Oak leaf, new growth",2169.1,0.20432375
Polysterene,2169.1,0.2177064
HDPE film,2169.1,0.8682672
PVC,2169.1,0.097859985
HDPE bottle,2169.1,0.51683445
Saponite,2169.8,0.45571306
Hectorite,2169.8,0.42148075
Sepiolite,2169.8,0.44340056
Magnesite,2169.8,0.55613816
Vermiculite,2169.8,0.84003454
Maple Leaf,2169.8,0.23778565
"Oak leaf, scenesced",2169.8,0.30759838
"Oak leaf, one year old",2169.8,0.21124369
"Oak leaf, new growth",2169.8,0.2043683
Polysterene,2169.8,0.21757166
HDPE film,2169.8,0.8670978
PVC,2169.8,0.09778038
HDPE bottle,2169.8,0.51685157
Saponite,2170.5,0.45536363
Hectorite,2170.5,0.4212425
Sepiolite,2170.5,0.44294372
Magnesite,2170.5,0.5552413
Vermiculite,2170.5,0.8389976
Maple Leaf,2170.5,0.23809044
"Oak leaf, scenesced",2170.5,0.3078853
"Oak leaf, one year old",2170.5,0.21146503
"Oak leaf, new growth",2170.5,0.2044821
Polysterene,2170.5,0.21740763
HDPE film,2170.5,0.8657876
PVC,2170.5,0.09769163
HDPE bottle,2170.5,0.51553693
Saponite,2171.2,0.4551666
Hectorite,2171.2,0.4209106
Sepiolite,2171.2,0.44248778
Magnesite,2171.2,0.5543092
Vermiculite,2171.2,0.8384819
Maple Leaf,2171.2,0.23840326
"Oak leaf, scenesced",2171.2,0.30816826
"Oak leaf, one year old",2171.2,0.2116998
"Oak leaf, new growth",2171.2,0.20469712
Polysterene,2171.2,0.21719973
HDPE film,2171.2,0.8644749
PVC,2171.2,0.097602123
HDPE bottle,2171.2,0.5129254
Saponite,2171.9,0.45505133
Hectorite,2171.9,0.42053697
Sepiolite,2171.9,0.44198614
Magnesite,2171.9,0.5533133
Vermiculite,2171.9,0.83855164
Maple Leaf,2171.9,0.23872979
"Oak leaf, scenesced",2171.9,0.30843103
"Oak leaf, one year old",2171.9,0.21195997
"Oak leaf, new growth",2171.9,0.2050296
Polysterene,2171.9,0.2169382
HDPE film,2171.9,0.863118
PVC,2171.9,0.09750959
HDPE bottle,2171.9,0.50890074
Saponite,2172.6,0.45491916
Hectorite,2172.6,0.42017487
Sepiolite,2172.6,0.44141817
Magnesite,2172.6,0.5522574
Vermiculite,2172.6,0.8390274
Maple Leaf,2172.6,0.23904142
"Oak leaf, scenesced",2172.6,0.30865112
"Oak leaf, one year old",2172.6,0.21222107
"Oak leaf, new growth",2172.6,0.20533943
Polysterene,2172.6,0.21668043
HDPE film,2172.6,0.8619525
PVC,2172.6,0.09741313
HDPE bottle,2172.6,0.50351114
Saponite,2173.3,0.45472455
Hectorite,2173.3,0.41984916
Sepiolite,2173.3,0.44079643
Magnesite,2173.3,0.5511382
Vermiculite,2173.3,0.8396148
Maple Leaf,2173.3,0.23933032
"Oak leaf, scenesced",2173.3,0.30885005
"Oak leaf, one year old",2173.3,0.21246722
"Oak leaf, new growth",2173.3,0.2055855
Polysterene,2173.3,0.2164903
HDPE film,2173.3,0.860969
PVC,2173.3,0.09731732
HDPE bottle,2173.3,0.49693294
Saponite,2174,0.4544835
Hectorite,2174,0.41955793
Sepiolite,2174,0.440172
Magnesite,2174,0.54999095
Vermiculite,2174,0.8401071
Maple Leaf,2174,0.23960699
"Oak leaf, scenesced",2174,0.3089892
"Oak leaf, one year old",2174,0.21269375
"Oak leaf, new growth",2174,0.20575204
Polysterene,2174,0.21642027
HDPE film,2174,0.860112
PVC,2174,0.09723151
HDPE bottle,2174,0.48960776
Saponite,2174.7,0.45428735
Hectorite,2174.7,0.41924495
Sepiolite,2174.7,0.4396192
Magnesite,2174.7,0.54886967
Vermiculite,2174.7,0.84045637
Maple Leaf,2174.7,0.23990329
"Oak leaf, scenesced",2174.7,0.30906516
"Oak leaf, one year old",2174.7,0.21291085
"Oak leaf, new growth",2174.7,0.20589203
Polysterene,2174.7,0.21640365
HDPE film,2174.7,0.8590182
PVC,2174.7,0.09714307
HDPE bottle,2174.7,0.48192215
Saponite,2175.4,0.45418087
Hectorite,2175.4,0.41887766
Sepiolite,2175.4,0.43914586
Magnesite,2175.4,0.5477805
Vermiculite,2175.4,0.840652
Maple Leaf,2175.4,0.2402241
"Oak leaf, scenesced",2175.4,0.3090905
"Oak leaf, one year old",2175.4,0.21313664
"Oak leaf, new growth",2175.4,0.20603168
Polysterene,2175.4,0.21636617
HDPE film,2175.4,0.8575966
PVC,2175.4,0.097053695
HDPE bottle,2175.4,0.4745091
Saponite,2176.1,0.454145
Hectorite,2176.1,0.4185354
Sepiolite,2176.1,0.43869936
Magnesite,2176.1,0.5466987
Vermiculite,2176.1,0.84057605
Maple Leaf,2176.1,0.24056642
"Oak leaf, scenesced",2176.1,0.30912307
"Oak leaf, one year old",2176.1,0.21339013
"Oak leaf, new growth",2176.1,0.20620973
Polysterene,2176.1,0.21618156
HDPE film,2176.1,0.8558737
PVC,2176.1,0.096936536
HDPE bottle,2176.1,0.46786556
Saponite,2176.8,0.45413837
Hectorite,2176.8,0.41830686
Sepiolite,2176.8,0.43822333
Magnesite,2176.8,0.545596
Vermiculite,2176.8,0.84011376
Maple Leaf,2176.8,0.24090604
"Oak leaf, scenesced",2176.8,0.3091961
"Oak leaf, one year old",2176.8,0.21364997
"Oak leaf, new growth",2176.8,0.20636854
Polysterene,2176.8,0.21586409
HDPE film,2176.8,0.8543448
PVC,2176.8,0.096791536
HDPE bottle,2176.8,0.4623422
Saponite,2177.5,0.45412305
Hectorite,2177.5,0.41818458
Sepiolite,2177.5,0.43767524
Magnesite,2177.5,0.5444375
Vermiculite,2177.5,0.8393341
Maple Leaf,2177.5,0.24123043
"Oak leaf, scenesced",2177.5,0.30936658
"Oak leaf, one year old",2177.5,0.21388601
"Oak leaf, new growth",2177.5,0.20655954
Polysterene,2177.5,0.2154838
HDPE film,2177.5,0.85317
PVC,2177.5,0.09663948
HDPE bottle,2177.5,0.4578246
Saponite,2178.2,0.4540641
Hectorite,2178.2,0.41810253
Sepiolite,2178.2,0.43706533
Magnesite,2178.2,0.5432495
Vermiculite,2178.2,0.8384866
Maple Leaf,2178.2,0.24155216
"Oak leaf, scenesced",2178.2,0.3096051
"Oak leaf, one year old",2178.2,0.2140899
"Oak leaf, new growth",2178.2,0.20678817
Polysterene,2178.2,0.2151551
HDPE film,2178.2,0.8523402
PVC,2178.2,0.096510386
HDPE bottle,2178.2,0.45384054
Saponite,2178.9,0.45396563
Hectorite,2178.9,0.41792253
Sepiolite,2178.9,0.43644342
Magnesite,2178.9,0.54208636
Vermiculite,2178.9,0.83784
Maple Leaf,2178.9,0.24188414
"Oak leaf, scenesced",2178.9,0.3099043
"Oak leaf, one year old",2178.9,0.21428578
"Oak leaf, new growth",2178.9,0.20706895
Polysterene,2178.9,0.21486866
HDPE film,2178.9,0.85150585
PVC,2178.9,0.09638648
HDPE bottle,2178.9,0.44967747
Saponite,2179.6,0.45383346
Hectorite,2179.6,0.41756937
Sepiolite,2179.6,0.43583345
Magnesite,2179.6,0.5409605
Vermiculite,2179.6,0.83757323
Maple Leaf,2179.6,0.24222359
"Oak leaf, scenesced",2179.6,0.31022108
"Oak leaf, one year old",2179.6,0.2145148
"Oak leaf, new growth",2179.6,0.20735504
Polysterene,2179.6,0.21463015
HDPE film,2179.6,0.8505549
PVC,2179.6,0.09625424
HDPE bottle,2179.6,0.4450654
Saponite,2180.3,0.4536738
Hectorite,2180.3,0.41709194
Sepiolite,2180.3,0.43523133
Magnesite,2180.3,0.5398479
Vermiculite,2180.3,0.83760524
Maple Leaf,2180.3,0.24255864
"Oak leaf, scenesced",2180.3,0.31051666
"Oak leaf, one year old",2180.3,0.21480145
"Oak leaf, new growth",2180.3,0.20763983
Polysterene,2180.3,0.214386
HDPE film,2180.3,0.8493317
PVC,2180.3,0.09609021
HDPE bottle,2180.3,0.44006915
Saponite,2181,0.45349053
Hectorite,2181,0.41661486
Sepiolite,2181,0.4346048
Magnesite,2181,0.53868604
Vermiculite,2181,0.83760625
Maple Leaf,2181,0.24286288
"Oak leaf, scenesced",2181,0.31073332
"Oak leaf, one year old",2181,0.21513431
"Oak leaf, new growth",2181,0.2078569
Polysterene,2181,0.2141479
HDPE film,2181,0.8480036
PVC,2181,0.095907915
HDPE bottle,2181,0.43526616
Saponite,2181.7,0.45326948
Hectorite,2181.7,0.41618657
Sepiolite,2181.7,0.43388832
Magnesite,2181.7,0.53740215
Vermiculite,2181.7,0.8372832
Maple Leaf,2181.7,0.243119
"Oak leaf, scenesced",2181.7,0.3108989
"Oak leaf, one year old",2181.7,0.2154817
"Oak leaf, new growth",2181.7,0.20809536
Polysterene,2181.7,0.21390326
HDPE film,2181.7,0.8465174
PVC,2181.7,0.095736337
HDPE bottle,2181.7,0.431381
Saponite,2182.4,0.45301285
Hectorite,2182.4,0.41580537
Sepiolite,2182.4,0.4330781
Magnesite,2182.4,0.5360094
Vermiculite,2182.4,0.83662015
Maple Leaf,2182.4,0.24334851
"Oak leaf, scenesced",2182.4,0.31103832
"Oak leaf, one year old",2182.4,0.21580528
"Oak leaf, new growth",2182.4,0.2083644
Polysterene,2182.4,0.21366856
HDPE film,2182.4,0.8449833
PVC,2182.4,0.09559651
HDPE bottle,2182.4,0.42923293
Saponite,2183.1,0.45277667
Hectorite,2183.1,0.41541427
Sepiolite,2183.1,0.4322603
Magnesite,2183.1,0.5345989
Vermiculite,2183.1,0.83592904
Maple Leaf,2183.1,0.24361028
"Oak leaf, scenesced",2183.1,0.31122714
"Oak leaf, one year old",2183.1,0.21607935
"Oak leaf, new growth",2183.1,0.20866843
Polysterene,2183.1,0.21342173
HDPE film,2183.1,0.8435269
PVC,2183.1,0.09547234
HDPE bottle,2183.1,0.42952657
Saponite,2183.8,0.45259675
Hectorite,2183.8,0.4149975
Sepiolite,2183.8,0.4315287
Magnesite,2183.8,0.5332456
Vermiculite,2183.8,0.8357263
Maple Leaf,2183.8,0.24394912
"Oak leaf, scenesced",2183.8,0.31147042
"Oak leaf, one year old",2183.8,0.21629131
"Oak leaf, new growth",2183.8,0.20891646
Polysterene,2183.8,0.21318905
HDPE film,2183.8,0.8424934
PVC,2183.8,0.09535104
HDPE bottle,2183.8,0.4328841
Saponite,2184.5,0.4524657
Hectorite,2184.5,0.41457775
Sepiolite,2184.5,0.43094775
Magnesite,2184.5,0.53199214
Vermiculite,2184.5,0.836279
Maple Leaf,2184.5,0.24437237
"Oak leaf, scenesced",2184.5,0.3117431
"Oak leaf, one year old",2184.5,0.216461
"Oak leaf, new growth",2184.5,0.20910063
Polysterene,2184.5,0.21295161
HDPE film,2184.5,0.8418219
PVC,2184.5,0.095212066
HDPE bottle,2184.5,0.4392532
Saponite,2185.2,0.45233312
Hectorite,2185.2,0.4141883
Sepiolite,2185.2,0.43050748
Magnesite,2185.2,0.53079784
Vermiculite,2185.2,0.83725965
Maple Leaf,2185.2,0.24482894
"Oak leaf, scenesced",2185.2,0.31198636
"Oak leaf, one year old",2185.2,0.21662834
"Oak leaf, new growth",2185.2,0.20917961
Polysterene,2185.2,0.21270134
HDPE film,2185.2,0.8414023
PVC,2185.2,0.095048666
HDPE bottle,2185.2,0.44824157
Saponite,2185.9,0.45211998
Hectorite,2185.9,0.4137977
Sepiolite,2185.9,0.43012932
Magnesite,2185.9,0.5295677
Vermiculite,2185.9,0.8379762
Maple Leaf,2185.9,0.24526022
"Oak leaf, scenesced",2185.9,0.3122054
"Oak leaf, one year old",2185.9,0.21684897
"Oak leaf, new growth",2185.9,0.20927197
Polysterene,2185.9,0.21239254
HDPE film,2185.9,0.8408673
PVC,2185.9,0.09485588
HDPE bottle,2185.9,0.4590673
Saponite,2186.6,0.4517985
Hectorite,2186.6,0.41336298
Sepiolite,2186.6,0.42978042
Magnesite,2186.6,0.5282464
Vermiculite,2186.6,0.8377869
Maple Leaf,2186.6,0.2456271
"Oak leaf, scenesced",2186.6,0.312386
"Oak leaf, one year old",2186.6,0.21714891
"Oak leaf, new growth",2186.6,0.20940284
Polysterene,2186.6,0.212039
HDPE film,2186.6,0.8401427
PVC,2186.6,0.094637203
HDPE bottle,2186.6,0.47089896
Saponite,2187.3,0.4514332
Hectorite,2187.3,0.4128865
Sepiolite,2187.3,0.4295113
Magnesite,2187.3,0.52685153
Vermiculite,2187.3,0.83648473
Maple Leaf,2187.3,0.2459573
"Oak leaf, scenesced",2187.3,0.31257454
"Oak leaf, one year old",2187.3,0.21752848
"Oak leaf, new growth",2187.3,0.2096355
Polysterene,2187.3,0.2116704
HDPE film,2187.3,0.839167
PVC,2187.3,0.09440247
HDPE bottle,2187.3,0.48293567
Saponite,2188,0.45106885
Hectorite,2188,0.41242376
Sepiolite,2188,0.42935082
Magnesite,2188,0.52541035
Vermiculite,2188,0.8344635
Maple Leaf,2188,0.24628076
"Oak leaf, scenesced",2188,0.31276253
"Oak leaf, one year old",2188,0.21792324
"Oak leaf, new growth",2188,0.20992747
Polysterene,2188,0.2113449
HDPE film,2188,0.8382059
PVC,2188,0.094177693
HDPE bottle,2188,0.494529
Saponite,2188.7,0.45072713
Hectorite,2188.7,0.4120156
Sepiolite,2188.7,0.4293018
Magnesite,2188.7,0.52397037
Vermiculite,2188.7,0.8324608
Maple Leaf,2188.7,0.2466263
"Oak leaf, scenesced",2188.7,0.31295156
"Oak leaf, one year old",2188.7,0.21826845
"Oak leaf, new growth",2188.7,0.21029745
Polysterene,2188.7,0.21103857
HDPE film,2188.7,0.8371917
PVC,2188.7,0.093967694
HDPE bottle,2188.7,0.50485816
Saponite,2189.4,0.45040163
Hectorite,2189.4,0.4116381
Sepiolite,2189.4,0.4293303
Magnesite,2189.4,0.52255434
Vermiculite,2189.4,0.8311264
Maple Leaf,2189.4,0.24699208
"Oak leaf, scenesced",2189.4,0.31309912
"Oak leaf, one year old",2189.4,0.21851152
"Oak leaf, new growth",2189.4,0.21070005
Polysterene,2189.4,0.21073124
HDPE film,2189.4,0.8362338
PVC,2189.4,0.093772715
HDPE bottle,2189.4,0.51351066
Saponite,2190.1,0.45005557
Hectorite,2190.1,0.41121462
Sepiolite,2190.1,0.429378
Magnesite,2190.1,0.5211514
Vermiculite,2190.1,0.8308058
Maple Leaf,2190.1,0.24736807
"Oak leaf, scenesced",2190.1,0.31323373
"Oak leaf, one year old",2190.1,0.21867298
"Oak leaf, new growth",2190.1,0.21113823
Polysterene,2190.1,0.21037853
HDPE film,2190.1,0.835297
PVC,2190.1,0.093577266
HDPE bottle,2190.1,0.52040625
Saponite,2190.8,0.44966638
Hectorite,2190.8,0.41069132
Sepiolite,2190.8,0.42941603
Magnesite,2190.8,0.519746
Vermiculite,2190.8,0.8312918
Maple Leaf,2190.8,0.24771039
"Oak leaf, scenesced",2190.8,0.31335407
"Oak leaf, one year old",2190.8,0.21882457
"Oak leaf, new growth",2190.8,0.21150286
Polysterene,2190.8,0.2100104
HDPE film,2190.8,0.8347139
PVC,2190.8,0.0933754
HDPE bottle,2190.8,0.52577176
Saponite,2191.5,0.44925854
Hectorite,2191.5,0.41009116
Sepiolite,2191.5,0.42945546
Magnesite,2191.5,0.51833713
Vermiculite,2191.5,0.83200026
Maple Leaf,2191.5,0.24801657
"Oak leaf, scenesced",2191.5,0.31351742
"Oak leaf, one year old",2191.5,0.21903956
"Oak leaf, new growth",2191.5,0.21177903
Polysterene,2191.5,0.2096408
HDPE film,2191.5,0.8343827
PVC,2191.5,0.09315471
HDPE bottle,2191.5,0.5298783
Saponite,2192.2,0.44884247
Hectorite,2192.2,0.40947008
Sepiolite,2192.2,0.42949015
Magnesite,2192.2,0.5169309
Vermiculite,2192.2,0.83245176
Maple Leaf,2192.2,0.24829423
"Oak leaf, scenesced",2192.2,0.313721
"Oak leaf, one year old",2192.2,0.21932158
"Oak leaf, new growth",2192.2,0.21193004
Polysterene,2192.2,0.20929415
HDPE film,2192.2,0.8342354
PVC,2192.2,0.0929127
HDPE bottle,2192.2,0.5328723
Saponite,2192.9,0.44842842
Hectorite,2192.9,0.40886518
Sepiolite,2192.9,0.4295046
Magnesite,2192.9,0.51552063
Vermiculite,2192.9,0.8326207
Maple Leaf,2192.9,0.24856927
"Oak leaf, scenesced",2192.9,0.31401372
"Oak leaf, one year old",2192.9,0.21965228
"Oak leaf, new growth",2192.9,0.21202984
Polysterene,2192.9,0.2089287
HDPE film,2192.9,0.83387785
PVC,2192.9,0.09263828
HDPE bottle,2192.9,0.5346132
Saponite,2193.6,0.44801736
Hectorite,2193.6,0.40827152
Sepiolite,2193.6,0.42947182
Magnesite,2193.6,0.51408
Vermiculite,2193.6,0.8328489
Maple Leaf,2193.6,0.24885395
"Oak leaf, scenesced",2193.6,0.3143571
"Oak leaf, one year old",2193.6,0.2199854
"Oak leaf, new growth",2193.6,0.21213175
Polysterene,2193.6,0.20854096
HDPE film,2193.6,0.8333207
PVC,2193.6,0.092344385
HDPE bottle,2193.6,0.53521996
Saponite,2194.3,0.4476019
Hectorite,2194.3,0.40769678
Sepiolite,2194.3,0.4293695
Magnesite,2194.3,0.5125864
Vermiculite,2194.3,0.83351517
Maple Leaf,2194.3,0.24916351
"Oak leaf, scenesced",2194.3,0.3147504
"Oak leaf, one year old",2194.3,0.22029917
"Oak leaf, new growth",2194.3,0.21229209
Polysterene,2194.3,0.20811193
HDPE film,2194.3,0.8324898
PVC,2194.3,0.09204562
HDPE bottle,2194.3,0.5349911
Saponite,2195,0.4471936
Hectorite,2195,0.40717077
Sepiolite,2195,0.42919356
Magnesite,2195,0.5110408
Vermiculite,2195,0.8345357
Maple Leaf,2195,0.24947831
"Oak leaf, scenesced",2195,0.31512856
"Oak leaf, one year old",2195,0.22061007
"Oak leaf, new growth",2195,0.2124586
Polysterene,2195,0.20767403
HDPE film,2195,0.8317426
PVC,2195,0.091761094
HDPE bottle,2195,0.5343766
Saponite,2195.7,0.44681647
Hectorite,2195.7,0.40671587
Sepiolite,2195.7,0.4289676
Magnesite,2195.7,0.5094648
Vermiculite,2195.7,0.8354643
Maple Leaf,2195.7,0.24981138
"Oak leaf, scenesced",2195.7,0.31547853
"Oak leaf, one year old",2195.7,0.22091646
"Oak leaf, new growth",2195.7,0.21265052
Polysterene,2195.7,0.20722878
HDPE film,2195.7,0.8310497
PVC,2195.7,0.091480196
HDPE bottle,2195.7,0.53371387
Saponite,2196.4,0.44646204
Hectorite,2196.4,0.4062901
Sepiolite,2196.4,0.4287217
Magnesite,2196.4,0.5079024
Vermiculite,2196.4,0.8359256
Maple Leaf,2196.4,0.25016788
"Oak leaf, scenesced",2196.4,0.31575376
"Oak leaf, one year old",2196.4,0.22118661
"Oak leaf, new growth",2196.4,0.21283203
Polysterene,2196.4,0.20679939
HDPE film,2196.4,0.830483
PVC,2196.4,0.09118514
HDPE bottle,2196.4,0.533168
Saponite,2197.1,0.44609317
Hectorite,2197.1,0.4058614
Sepiolite,2197.1,0.428477
Magnesite,2197.1,0.506357
Vermiculite,2197.1,0.83585954
Maple Leaf,2197.1,0.25055015
"Oak leaf, scenesced",2197.1,0.31601772
"Oak leaf, one year old",2197.1,0.22143176
"Oak leaf, new growth",2197.1,0.21304984
Polysterene,2197.1,0.20638282
HDPE film,2197.1,0.829914
PVC,2197.1,0.090859
HDPE bottle,2197.1,0.5326164
Saponite,2197.8,0.44563928
Hectorite,2197.8,0.40541208
Sepiolite,2197.8,0.42820412
Magnesite,2197.8,0.50478566
Vermiculite,2197.8,0.8354889
Maple Leaf,2197.8,0.25092432
"Oak leaf, scenesced",2197.8,0.3162686
"Oak leaf, one year old",2197.8,0.22166547
"Oak leaf, new growth",2197.8,0.21333909
Polysterene,2197.8,0.2060149
HDPE film,2197.8,0.8295474
PVC,2197.8,0.090518653
HDPE bottle,2197.8,0.5319902
Saponite,2198.5,0.4450803
Hectorite,2198.5,0.40497193
Sepiolite,2198.5,0.4278908
Magnesite,2198.5,0.50315124
Vermiculite,2198.5,0.8351045
Maple Leaf,2198.5,0.2512742
"Oak leaf, scenesced",2198.5,0.31652746
"Oak leaf, one year old",2198.5,0.2219091
"Oak leaf, new growth",2198.5,0.21374674
Polysterene,2198.5,0.20568883
HDPE film,2198.5,0.8292757
PVC,2198.5,0.090174735
HDPE bottle,2198.5,0.5311805
Saponite,2199.2,0.4444715
Hectorite,2199.2,0.4045562
Sepiolite,2199.2,0.4275297
Magnesite,2199.2,0.5014466
Vermiculite,2199.2,0.83479726
Maple Leaf,2199.2,0.25158134
"Oak leaf, scenesced",2199.2,0.31675634
"Oak leaf, one year old",2199.2,0.22218892
"Oak leaf, new growth",2199.2,0.21420303
Polysterene,2199.2,0.20539827
HDPE film,2199.2,0.8291313
PVC,2199.2,0.089846647
HDPE bottle,2199.2,0.5302711
Saponite,2199.9,0.44391125
Hectorite,2199.9,0.40416443
Sepiolite,2199.9,0.42713147
Magnesite,2199.9,0.4996972
Vermiculite,2199.9,0.83453584
Maple Leaf,2199.9,0.25186923
"Oak leaf, scenesced",2199.9,0.31697828
"Oak leaf, one year old",2199.9,0.22250687
"Oak leaf, new growth",2199.9,0.21465224
Polysterene,2199.9,0.20508792
HDPE film,2199.9,0.8288522
PVC,2199.9,0.08954353
HDPE bottle,2199.9,0.52939415
Saponite,2200.6,0.4434668
Hectorite,2200.6,0.4037437
Sepiolite,2200.6,0.4267092
Magnesite,2200.6,0.4979562
Vermiculite,2200.6,0.83436346
Maple Leaf,2200.6,0.25214452
"Oak leaf, scenesced",2200.6,0.31717962
"Oak leaf, one year old",2200.6,0.22281907
"Oak leaf, new growth",2200.6,0.21495019
Polysterene,2200.6,0.20473814
HDPE film,2200.6,0.8285177
PVC,2200.6,0.089276624
HDPE bottle,2200.6,0.52885385
Saponite,2201.3,0.44314268
Hectorite,2201.3,0.40330872
Sepiolite,2201.3,0.42628604
Magnesite,2201.3,0.49624047
Vermiculite,2201.3,0.83431226
Maple Leaf,2201.3,0.25241718
"Oak leaf, scenesced",2201.3,0.31739348
"Oak leaf, one year old",2201.3,0.2231156
"Oak leaf, new growth",2201.3,0.21508682
Polysterene,2201.3,0.20432973
HDPE film,2201.3,0.8281441
PVC,2201.3,0.08903302
HDPE bottle,2201.3,0.52871404
